NULL,MLB15288,"280W a 440W",MLB,0,MLB11559,1,1
NULL,MLB85882,Lâmpadas,MLB,0,MLB1093,1,1
NULL,MLB9179,Outros,MLB,0,MLB5474,1,1
NULL,MLB107360,"Fisher Price",MLB,0,MLB86707,1,1
NULL,MLB109360,Materiais,MLB,0,MLB40285,1,1
NULL,MLB103603,"Não Recarregáveis",MLB,0,MLB103359,1,1
NULL,MLB15274,"150W a 260W",MLB,0,MLB11559,1,1
NULL,MLB1504,"Indústria Plástica e Química",MLB,0,MLB1499,0,1
NULL,MLB85883,"Limpador Magnético",MLB,0,MLB1093,1,1
NULL,MLB40337,Gravadores,MLB,0,MLB5474,1,1
NULL,MLB15314,"1400W a 2490W",MLB,0,MLB11559,1,1
NULL,MLB109357,Ferramentas,MLB,0,MLB40285,1,1
NULL,MLB1507,Outros,MLB,0,MLB1504,1,1
NULL,MLB107347,Dican,MLB,0,MLB86707,1,1
NULL,MLB9514,"Palito - AAA",MLB,0,MLB7044,0,1
NULL,MLB40198,Gramofones,MLB,0,MLB5474,1,1
NULL,MLB85884,Iluminação,MLB,0,MLB1093,1,1
NULL,MLB2662,Esculturas,MLB,0,MLB1368,0,1
NULL,MLB60700,Sony,MLB,0,MLB9514,0,1
NULL,MLB1506,Máquinas,MLB,0,MLB1504,1,1
NULL,MLB1396,"Roupas de Bebê",MLB,0,MLB1384,0,1
NULL,MLB15322,"1010W a 1390W",MLB,0,MLB11559,1,1
NULL,MLB40301,Terracota,MLB,0,MLB2662,1,1
NULL,MLB32305,Filtros,MLB,0,MLB1093,1,1
NULL,MLB40336,"Caixas Acústicas",MLB,0,MLB5474,1,1
NULL,MLB103642,Recarregáveis,MLB,0,MLB60700,1,1
NULL,MLB49124,Materiais,MLB,0,MLB1504,1,1
NULL,MLB1397,Vestidos,MLB,0,MLB1396,0,1
NULL,MLB22450,"Outras Marcas",MLB,0,MLB22437,1,1
NULL,MLB45490,Soundigital,MLB,0,MLB3385,0,1
NULL,MLB40346,Outros,MLB,0,MLB2662,1,1
NULL,MLB108958,Ray-Ban,MLB,0,MLB8379,1,1
NULL,MLB103602,"Não Recarregáveis",MLB,0,MLB60700,1,1
NULL,MLB70541,"Sem Manga",MLB,0,MLB1397,1,1
NULL,MLB45499,"Até 140W",MLB,0,MLB45490,1,1
NULL,MLB5456,"Indústria Pesada",MLB,0,MLB1499,0,1
NULL,MLB40211,"Roupas e Acessórios Antigos",MLB,0,MLB1367,0,1
NULL,MLB85875,"Difusor De Co2",MLB,0,MLB1093,1,1
NULL,MLB49251,Vídeogame,MLB,0,MLB49258,1,1
NULL,MLB60699,Siberian,MLB,0,MLB9514,0,1
NULL,MLB51749,Norscot,MLB,0,MLB22437,1,1
NULL,MLB40247,Madeira,MLB,0,MLB2662,1,1
NULL,MLB108957,Prada,MLB,0,MLB8379,1,1
NULL,MLB70548,Outros,MLB,0,MLB1397,1,1
NULL,MLB45491,"Acima de 2500W",MLB,0,MLB45490,1,1
NULL,MLB85885,"Compressor De Ar",MLB,0,MLB1093,1,1
NULL,MLB49261,Outros,MLB,0,MLB49258,1,1
NULL,MLB103641,Recarregáveis,MLB,0,MLB60699,1,1
NULL,MLB47591,"Roupas e Chapéus",MLB,0,MLB40211,1,1
NULL,MLB22447,Matchbox,MLB,0,MLB22437,1,1
NULL,MLB108956,"Outras Marcas",MLB,0,MLB8379,1,1
NULL,MLB40185,Gesso,MLB,0,MLB2662,1,1
NULL,MLB45494,"800W a 1000W",MLB,0,MLB45490,1,1
NULL,MLB70540,"Com Manga",MLB,0,MLB1397,1,1
NULL,MLB49347,"Máquinas de Empresa ",MLB,0,MLB49258,1,1
NULL,MLB85862,Bombas,MLB,0,MLB1093,1,1
NULL,MLB47576,Outros,MLB,0,MLB40211,1,1
NULL,MLB22445,Maisto,MLB,0,MLB22437,1,1
NULL,MLB30191,Tornos,MLB,0,MLB5456,1,1
NULL,MLB103601,"Não Recarregáveis",MLB,0,MLB60699,1,1
NULL,MLB45495,"550W a 790W",MLB,0,MLB45490,1,1
NULL,MLB108955,Oakley,MLB,0,MLB8379,1,1
NULL,MLB40186,Bronze,MLB,0,MLB2662,1,1
NULL,MLB63908,"Jóias e Relógios",MLB,0,MLB49258,1,1
NULL,MLB85871,"Alimentador Automático",MLB,0,MLB1093,1,1
NULL,MLB113966,"Shorts e Saias",MLB,0,MLB1396,1,1
NULL,MLB51748,Harpy,MLB,0,MLB22437,1,1
NULL,MLB30190,Talhas,MLB,0,MLB5456,1,1
NULL,MLB103413,Sanyo,MLB,0,MLB9514,0,1
NULL,MLB45496,"450W a 540W",MLB,0,MLB45490,1,1
NULL,MLB64126,"Instrumentos Musicais",MLB,0,MLB49258,1,1
NULL,MLB108954,Nike,MLB,0,MLB8379,1,1
NULL,MLB5460,Artesanato,MLB,0,MLB1368,0,1
NULL,MLB39961,"Roupa de Banho",MLB,0,MLB1396,1,1
NULL,MLB47580,"Cintos e Fivelas",MLB,0,MLB40211,1,1
NULL,MLB22438,Corgi,MLB,0,MLB22437,1,1
NULL,MLB30192,Serras,MLB,0,MLB5456,1,1
NULL,MLB1126,Outros,MLB,0,MLB1071,1,1
NULL,MLB45497,"280W a 440W",MLB,0,MLB45490,1,1
NULL,MLB103640,Recarregáveis,MLB,0,MLB103413,1,1
NULL,MLB47597,"Bolsas, Carteiras e Malas",MLB,0,MLB40211,1,1
NULL,MLB108953,Mormaii,MLB,0,MLB8379,1,1
